Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,time_spent
38,0,1.0,Research & Development,8,2,Technical Degree,2474,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2,3,2.0,4.0,3.0,32364.666666
43,1,2.0,Research & Development,1,4,Other,2475,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3,3,3.0,3.0,3.0,30133.004016
42,0,1.0,Human Resources,1,3,Other,2476,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,3,3,2.0,2.0,2.0,24122.891566
55,0,1.0,Research & Development,3,2,Life Sciences,2477,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3,4,3.0,4.0,3.0,27343.622489
33,0,0.0,Research & Development,14,3,Other,2478,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,3,3,4.0,2.0,2.0,24115.598393
41,0,1.0,Research & Development,5,3,Medical,2479,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,22634.722891
34,0,0.0,Research & Development,7,4,Medical,2480,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,2,4,4.0,3.0,3.0,29483.79518
53,0,0.0,Research & Development,10,4,Medical,2481,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,4,3,1.0,3.0,2.0,29146.819277
43,0,1.0,Sales,16,2,Marketing,2482,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,3,3,2.0,4.0,3.0,21991.269076
34,0,1.0,Sales,10,2,Life Sciences,2483,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,3,3,4.0,4.0,3.0,27726.004016
21,1,1.0,Sales,1,2,Marketing,2484,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,4,3,2.0,2.0,3.0,27088.401606
38,0,1.0,Research & Development,8,2,Life Sciences,2485,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,2,3,4.0,3.0,3.0,23024.39759
22,1,1.0,Research & Development,1,3,Other,2486,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,32019.080321
31,0,1.0,Research & Development,8,5,Life Sciences,2487,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,2,3,1.0,4.0,3.0,26203.329317
51,0,1.0,Research & Development,1,4,Life Sciences,2488,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,3,3,1.0,3.0,3.0,24148.036144
37,0,1.0,Research & Development,24,1,Life Sciences,2489,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2,3,2.0,2.0,3.0,28879.803212
46,0,1.0,Sales,3,4,Marketing,2490,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,4,3,3.0,4.0,3.0,35978.51004
36,0,1.0,Research & Development,27,3,Technical Degree,2491,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,2,3,4.0,1.0,3.0,34218.433734
44,1,2.0,Sales,10,4,Life Sciences,2492,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,4,3,3.0,2.0,2.0,33447.413654
37,0,1.0,Research & Development,19,2,Technical Degree,2493,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3,3,3.0,2.0,2.0,22084.248995
35,1,1.0,Research & Development,15,4,Life Sciences,2494,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3,4,3.0,4.0,3.0,30875.104417
33,0,1.0,Research & Development,8,5,Medical,2495,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,3,3,4.0,1.0,3.0,28748.357429
28,0,1.0,Sales,9,3,Medical,2496,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3,3,3.0,4.0,4.0,26611.361445
39,0,1.0,Sales,3,4,Marketing,2497,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,2,3,3.0,3.0,3.0,24881.224899
46,0,0.0,Research & Development,9,2,Life Sciences,2498,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2,3,3,2.0,2.0,3.0,24095.349397
40,0,1.0,Research & Development,2,2,Medical,2499,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2,3,3,3.0,1.0,2.0,23582.004016
42,0,1.0,Research & Development,7,4,Other,2500,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0,3,3,2.0,1.0,2.0,23744.333333
35,0,0.0,Sales,10,1,Life Sciences,2501,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7,3,3,2.0,4.0,3.0,24138.228915
38,0,0.0,Sales,6,4,Marketing,2502,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8,3,3,1.0,2.0,3.0,27944.718875
34,1,2.0,Research & Development,2,1,Life Sciences,2503,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7,4,4,4.0,1.0,2.0,28392.261044
37,1,1.0,Research & Development,24,3,Life Sciences,2504,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8,3,3,4.0,1.0,1.0,22306.835341
39,0,2.0,Research & Development,2,1,Medical,2505,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2,3,3.0,4.0,3.0,22294.618473
43,0,0.0,Human Resources,8,5,Medical,2506,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2,3,3,1.0,3.0,2.0,26637.120481
41,0,1.0,Research & Development,3,3,Life Sciences,2507,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2,1,3,2.0,2.0,1.0,28121.718875
41,0,1.0,Research & Development,1,1,Technical Degree,2508,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2,3,3.0,3.0,4.0,37009.771084
30,0,1.0,Sales,26,3,Marketing,2509,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2,3,3,1.0,3.0,3.0,25607.329317
26,1,1.0,Human Resources,2,1,Technical Degree,2510,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4,2,3,4.0,2.0,3.0,31399.79518
46,1,1.0,Research & Development,10,3,Medical,2511,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7,3,3,4.0,2.0,4.0,28891.586345
40,0,1.0,Sales,27,2,Medical,2512,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3,3,3,3.0,4.0,3.0,23801.124497
34,0,1.0,Research & Development,2,3,Life Sciences,2513,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8,2,3,2.0,3.0,3.0,26555.036144
58,0,0.0,Research & Development,2,4,Medical,2514,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14,3,3,2.0,2.0,2.0,23759.393574
35,0,1.0,Research & Development,8,1,Technical Degree,2515,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3,2,3,2.0,3.0,4.0,26673.056224
47,0,1.0,Research & Development,19,5,Medical,2516,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10,3,3,3.0,2.0,3.0,38433.855421
40,0,1.0,Research & Development,1,4,Life Sciences,2517,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7,3,3,2.0,1.0,3.0,26011.923694
54,0,1.0,Sales,27,4,Medical,2518,Male,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,7,2,3,4.0,4.0,2.0,25448.863453
31,0,2.0,Sales,8,4,Other,2519,Female,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,2,3,3,1.0,1.0,3.0,26971.180722
28,0,1.0,Sales,1,2,Life Sciences,2520,Male,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,2,3,3,3.0,1.0,3.0,27399.04016
38,0,1.0,Research & Development,19,3,Medical,2521,Female,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,3,1,3,2.0,4.0,2.0,34202.618473
26,0,1.0,Sales,8,3,Marketing,2522,Female,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,2,2,3,3.0,4.0,3.0,22021.15261
58,0,2.0,Research & Development,10,4,Technical Degree,2523,Female,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,2,3,3,1.0,3.0,3.0,34614.044176
18,0,0.0,Research & Development,2,3,Life Sciences,2524,Male,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,0,3,4,2.0,3.0,1.0,27495.277108
31,1,1.0,Research & Development,2,3,Life Sciences,2525,Male,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,0,3,3,4.0,1.0,3.0,22103.413654
29,1,1.0,Research & Development,8,2,Medical,2526,Male,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,0,2,3,1.0,1.0,3.0,31227.469879
45,0,0.0,Sales,1,4,Technical Degree,2527,Male,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,7,2,3,3.0,3.0,4.0,25890.618473
36,0,1.0,Sales,2,3,Technical Degree,2528,Female,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,0,3,3,4.0,2.0,3.0,38441.024096
43,0,2.0,Sales,8,3,Medical,2529,Male,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,7,3,4,1.0,4.0,3.0,25363.867469
27,0,2.0,Sales,8,4,Life Sciences,2530,Male,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,2,3,3,4.0,4.0,2.0,36793.02008
29,0,2.0,Research & Development,6,2,Medical,2531,Male,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,10,3,3,4.0,4.0,4.0,27695.393574
32,0,2.0,Sales,9,4,Life Sciences,2532,Male,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,0,3,3,4.0,4.0,4.0,27350.919678
42,0,0.0,Research & Development,11,3,Medical,2533,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3,3,3,3.0,3.0,2.0,23375.666666
47,0,1.0,Sales,2,2,Life Sciences,2534,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2,3,2.0,3.0,3.0,21999.068273
46,0,1.0,Human Resources,1,3,Life Sciences,2535,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,3,4,4.0,4.0,2.0,25896.289156
28,0,0.0,Research & Development,7,3,Life Sciences,2536,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,2,3,3.0,4.0,3.0,27803.429718
29,0,1.0,Research & Development,16,3,Medical,2537,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,3,3,4.0,3.0,3.0,28948.815261
42,0,1.0,Sales,2,4,Medical,2538,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,3,3,4.0,3.0,3.0,23738.39759
32,1,1.0,Research & Development,1,1,Medical,2539,Male,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,2,3,3,3.0,2.0,2.0,37534.807228
46,0,1.0,Research & Development,23,1,Life Sciences,2540,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8,3,3,1.0,1.0,3.0,28410.389558
27,0,1.0,Sales,2,3,Life Sciences,2541,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8,4,3,2.0,3.0,3.0,25671.722891
29,0,1.0,Research & Development,1,2,Medical,2542,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0,3,4,4.0,2.0,3.0,28688.506024
43,0,1.0,Research & Development,1,3,Life Sciences,2543,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14,2,3,1.0,3.0,3.0,22620.092369
48,0,1.0,Research & Development,2,3,Life Sciences,2544,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9,2,3,4.0,2.0,3.0,21909.92771
29,1,2.0,Research & Development,13,2,Life Sciences,2545,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0,2,3,4.0,4.0,2.0,30943.650602
46,1,1.0,Research & Development,4,4,Medical,2546,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,4,4,3.0,2.0,3.0,28395.851405
27,0,2.0,Research & Development,16,4,Medical,2547,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3,3,4,4.0,1.0,2.0,27664.313253
39,0,1.0,Research & Development,2,3,Technical Degree,2548,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2,3,3,4.0,4.0,3.0,23541.566265
55,0,1.0,Research & Development,2,3,Life Sciences,2549,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4,3,3,2.0,4.0,4.0,22286.670682
28,0,1.0,Research & Development,29,2,Life Sciences,2550,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,4,3,2.0,2.0,3.0,25168.244979
30,1,1.0,Sales,12,4,Life Sciences,2551,Female,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0,3,3,2.0,4.0,2.0,27715.787148
22,1,1.0,Research & Development,16,2,Life Sciences,2552,Female,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0,3,3,4.0,2.0,3.0,37832.068273
36,0,1.0,Research & Development,11,3,Life Sciences,2553,Male,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7,2,3,2.0,3.0,3.0,34214.0
31,0,1.0,Research & Development,2,4,Life Sciences,2554,Female,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2,3,3,2.0,3.0,3.0,27055.224899
34,0,1.0,Sales,14,2,Technical Degree,2555,Female,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0,3,3,3.0,4.0,3.0,29102.799196
29,0,1.0,Research & Development,5,5,Life Sciences,2556,Female,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2,2,3,4.0,1.0,3.0,25465.566265
37,0,1.0,Research & Development,7,2,Medical,2557,Male,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4,4,3,4.0,1.0,3.0,31336.056224
35,0,1.0,Sales,2,1,Technical Degree,2558,Male,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2,2,4,4.0,2.0,3.0,37873.742971
45,0,1.0,Research & Development,3,3,Medical,2559,Female,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8,2,3,2.0,4.0,2.0,25647.461847
36,0,2.0,Research & Development,5,3,Medical,2560,Female,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8,1,3,2.0,4.0,2.0,23530.759036
40,0,1.0,Research & Development,3,3,Other,2561,Male,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16,3,3,1.0,1.0,3.0,24469.53012
26,0,1.0,Research & Development,26,2,Life Sciences,2562,Male,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0,2,3,2.0,3.0,2.0,33495.702811
27,0,1.0,Research & Development,4,3,Technical Degree,2563,Male,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7,2,4,1.0,3.0,2.0,27326.674698
48,0,2.0,Research & Development,2,3,Life Sciences,2564,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7,4,3,4.0,4.0,3.0,25869.867469
44,0,1.0,Sales,1,2,Medical,2565,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2,3,3,2.0,1.0,3.0,25508.405622
34,1,0.0,Research & Development,27,2,Life Sciences,2566,Female,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0,3,3,4.0,1.0,3.0,36744.493975
56,1,1.0,Human Resources,1,2,Medical,2567,Female,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,0,3,4,1.0,4.0,3.0,24838.919678
36,0,1.0,Research & Development,13,3,Technical Degree,2568,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3,3,3,3.0,2.0,1.0,26349.39759
41,0,1.0,Research & Development,5,3,Life Sciences,2569,Female,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4,3,3,3.0,2.0,3.0,23001.522088
42,0,1.0,Research & Development,7,3,Technical Degree,2570,Female,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7,3,3,3.0,1.0,4.0,26700.823293
31,0,1.0,Sales,9,4,Life Sciences,2571,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4,2,4,3.0,4.0,3.0,29940.240963
34,0,1.0,Research & Development,8,1,Life Sciences,2572,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1,3,3,4.0,4.0,2.0,33157.056224
31,0,1.0,Sales,25,2,Life Sciences,2573,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,4,4,1.0,3.0,2.0,24417.51004
26,0,2.0,Sales,16,2,Life Sciences,2574,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7,4,3,3.0,4.0,3.0,21918.277108
45,0,2.0,Research & Development,8,4,Life Sciences,2575,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3,3,3,2.0,3.0,3.0,28040.240963
33,0,1.0,Sales,1,3,Life Sciences,2576,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9,3,3,2.0,3.0,2.0,22910.779116
28,0,2.0,Sales,8,3,Life Sciences,2577,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7,3,3,3.0,4.0,3.0,38155.734939
29,1,2.0,Human Resources,2,4,Human Resources,2578,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,24429.028112
39,0,0.0,Research & Development,8,5,Medical,2579,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2,3,3,1.0,3.0,3.0,22583.614457
27,0,1.0,Sales,3,2,Technical Degree,2580,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2,3,3,2.0,2.0,2.0,26232.004016
34,0,2.0,Research & Development,9,4,Life Sciences,2581,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11,3,3,3.0,4.0,3.0,32023.899598
28,1,1.0,Research & Development,25,3,Technical Degree,2582,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2,3,3,4.0,3.0,3.0,33824.341365
47,0,0.0,Research & Development,1,4,Medical,2583,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7,3,3,3.0,2.0,4.0,21581.730923
56,0,1.0,Research & Development,4,3,Technical Degree,2584,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0,3,3,4.0,1.0,3.0,28512.650602
39,0,1.0,Research & Development,1,3,Other,2585,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9,3,3,1.0,1.0,3.0,25252.385542
38,0,2.0,Research & Development,4,2,Medical,2586,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7,3,3,4.0,2.0,3.0,38887.076305
58,0,1.0,Sales,5,3,Marketing,2587,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0,3,4,4.0,4.0,2.0,35584.489959
32,1,2.0,Research & Development,9,3,Life Sciences,2588,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3,3,3,1.0,3.0,3.0,36812.702811
38,0,1.0,Research & Development,3,4,Life Sciences,2589,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3,3,4,2.0,4.0,4.0,27405.570281
49,0,2.0,Sales,11,4,Life Sciences,2590,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3,2,3,2.0,4.0,3.0,22804.827309
42,0,1.0,Sales,1,3,Life Sciences,2591,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0,3,3,2.0,4.0,3.0,31337.028112
27,1,2.0,Sales,8,1,Life Sciences,2592,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0,3,3,1.0,2.0,3.0,23244.919678
35,0,1.0,Research & Development,25,1,Medical,2593,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4,3,3,2.0,1.0,1.0,23716.947791
28,0,0.0,Research & Development,21,1,Medical,2594,Male,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4,3,3,3.0,3.0,2.0,23981.357429
31,0,0.0,Sales,23,1,Medical,2595,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3,4,3,3.0,1.0,4.0,35217.293172
36,0,0.0,Research & Development,1,3,Life Sciences,2596,Male,2,Research Scientist,Married,28380,1.0,19,2,5.0,5,5,0,2,1,3,1.0,2.0,3.0,25535.899598
34,0,1.0,Sales,2,3,Marketing,2597,Male,4,Healthcare Representative,Single,46950,1.0,16,1,14.0,2,14,2,1,3,3,1.0,4.0,2.0,21591.538152
34,0,1.0,Research & Development,19,3,Technical Degree,2598,Female,1,Research Director,Divorced,33390,1.0,16,0,9.0,2,8,1,1,2,3,4.0,3.0,2.0,24320.871485
26,0,1.0,Research & Development,2,2,Life Sciences,2599,Male,2,Research Scientist,Single,20800,0.0,13,0,8.0,6,7,7,6,4,3,3.0,1.0,2.0,24477.120481
29,0,1.0,Research & Development,2,4,Other,2600,Male,2,Laboratory Technician,Married,20960,0.0,22,0,6.0,2,5,0,2,4,4,1.0,1.0,2.0,27910.534136
32,0,0.0,Research & Development,3,1,Life Sciences,2601,Male,3,Manager,Divorced,62090,5.0,17,1,9.0,5,5,1,2,4,3,3.0,4.0,3.0,23771.144578
31,0,2.0,Research & Development,25,5,Technical Degree,2602,Female,2,Human Resources,Married,180610,1.0,14,1,10.0,2,10,8,7,3,3,4.0,1.0,3.0,24730.638554
28,1,1.0,Sales,7,5,Life Sciences,2603,Female,2,Sales Representative,Divorced,171230,5.0,15,1,6.0,2,4,0,3,2,3,3.0,4.0,2.0,22650.220883
38,0,1.0,Research & Development,9,2,Technical Degree,2604,Male,3,Sales Representative,Single,23720,4.0,12,0,20.0,3,1,0,0,2,3,1.0,1.0,2.0,25820.216867
35,0,1.0,Research & Development,5,3,Life Sciences,2605,Male,2,Sales Representative,Married,48830,1.0,18,1,10.0,1,10,0,9,1,3,3.0,4.0,3.0,31674.658634
27,0,1.0,Sales,2,3,Life Sciences,2606,Female,1,Manager,Single,39040,1.0,15,0,7.0,2,7,0,7,3,3,4.0,4.0,3.0,28502.831325
32,0,1.0,Research & Development,8,1,Medical,2607,Female,2,Research Scientist,Single,46270,8.0,17,1,8.0,2,1,0,0,2,3,4.0,4.0,3.0,26274.164658
31,1,2.0,Research & Development,2,1,Other,2608,Male,3,Sales Executive,Married,70940,1.0,14,1,10.0,2,10,0,8,3,3,1.0,4.0,3.0,37096.092369
53,1,1.0,Research & Development,18,3,Medical,2609,Male,1,Research Scientist,Single,34230,6.0,15,1,15.0,4,2,2,2,3,3,1.0,1.0,2.0,38893.092369
54,0,1.0,Research & Development,14,3,Other,2610,Male,3,Research Scientist,Married,66740,3.0,17,1,9.0,2,4,2,3,3,3,1.0,3.0,2.0,28490.835341
33,0,2.0,Research & Development,2,4,Medical,2611,Female,4,Sales Executive,Divorced,168800,1.0,14,3,9.0,2,9,2,8,3,3,4.0,3.0,3.0,28395.582329
43,0,1.0,Research & Development,3,3,Medical,2612,Male,1,Research Scientist,Married,90940,1.0,12,1,10.0,0,10,0,9,3,3,1.0,3.0,3.0,26953.911646
38,0,2.0,Research & Development,2,5,Medical,2613,Female,4,Sales Executive,Married,84460,0.0,14,0,7.0,3,6,1,2,2,3,4.0,2.0,3.0,28862.461847
55,0,1.0,Sales,9,3,Marketing,2614,Male,2,Laboratory Technician,Married,119160,4.0,15,1,35.0,3,10,1,4,2,3,3.0,2.0,3.0,29661.987951
31,0,1.0,Sales,6,3,Other,2615,Male,1,Manufacturing Director,Divorced,45340,1.0,13,0,1.0,2,1,0,0,3,3,4.0,4.0,3.0,38878.64257
39,0,1.0,Research & Development,4,3,Life Sciences,2616,Male,2,Sales Executive,Single,98520,0.0,12,1,21.0,5,20,11,10,2,3,2.0,1.0,3.0,21959.208835
42,0,0.0,Research & Development,10,4,Life Sciences,2617,Female,2,Research Scientist,Single,61510,1.0,13,1,20.0,3,20,3,7,3,3,4.0,3.0,3.0,23764.979919
31,0,0.0,Research & Development,14,2,Life Sciences,2618,Male,2,Healthcare Representative,Married,23020,4.0,14,0,13.0,3,11,4,8,3,3,3.0,3.0,4.0,21989.441767
54,0,1.0,Research & Development,1,3,Medical,2619,Female,2,Human Resources,Single,23620,6.0,13,1,9.0,2,5,1,4,4,3,3.0,1.0,3.0,37705.345381
24,0,1.0,Research & Development,5,4,Other,2620,Male,1,Manufacturing Director,Single,178610,1.0,11,2,4.0,5,4,1,2,1,3,2.0,3.0,2.0,24746.313253
23,0,1.0,Research & Development,7,3,Life Sciences,2621,Male,2,Research Scientist,Single,191870,1.0,11,1,5.0,2,5,1,4,3,3,4.0,4.0,4.0,25216.578313
40,0,2.0,Research & Development,21,3,Medical,2622,Female,3,Research Scientist,Married,197170,1.0,21,0,10.0,1,10,9,4,2,4,4.0,3.0,4.0,28096.610441
40,0,1.0,Research & Development,8,1,Medical,2623,Female,5,Research Scientist,Married,35440,3.0,18,3,15.0,3,11,5,10,2,3,2.0,2.0,3.0,22322.610441
25,0,1.0,Sales,20,5,Medical,2624,Female,2,Laboratory Technician,Married,85000,4.0,12,0,6.0,2,2,1,2,3,3,3.0,2.0,3.0,22256.208835
30,0,1.0,Human Resources,20,4,Life Sciences,2625,Male,2,Research Scientist,Married,46610,1.0,11,0,12.0,3,12,1,7,2,3,4.0,2.0,2.0,21899.0
25,0,1.0,Research & Development,7,2,Medical,2626,Male,5,Sales Executive,Divorced,41030,6.0,15,1,7.0,2,2,0,2,3,3,4.0,3.0,2.0,36644.911646
47,0,1.0,Research & Development,1,4,Life Sciences,2627,Male,2,Sales Executive,Single,42490,2.0,13,1,25.0,2,17,12,11,2,3,1.0,3.0,3.0,28122.66265
33,0,0.0,Research & Development,1,3,Life Sciences,2628,Male,2,Research Scientist,Divorced,140260,1.0,12,0,1.0,4,1,0,0,3,3,2.0,3.0,2.0,22353.566265
38,0,1.0,Research & Development,19,3,Life Sciences,2629,Female,2,Sales Executive,Married,68930,0.0,17,0,16.0,3,15,5,8,3,3,4.0,2.0,3.0,28394.75502
31,0,1.0,Research & Development,10,4,Medical,2630,Female,3,Sales Executive,Married,61250,0.0,13,1,3.0,3,2,1,2,3,3,1.0,3.0,3.0,25910.080321
38,0,2.0,Research & Development,1,4,Other,2631,Male,2,Research Scientist,Married,36690,2.0,19,0,10.0,2,8,7,7,3,3,1.0,3.0,3.0,23418.951807
